,,"From Remotive.com 
Legacy,Old,Gitbook ,gitbookio,twitter.com/,,11-50,"GitBook is where you create, write and organize documentation and books with your team.",https://www.gitbook.com/,Lyon,France,Aaron O'Mullan,aaronomullan,twitter.com/,http://jobs.gitbook.com/,,,,,,,
Legacy,Old,GitHub,github,twitter.com/,,501-1000,GitHub is where people build software,https://github.com/,"San Francisco, CA",USA,"Nat Friedman
",defunkt,twitter.com/,https://jobs.github.com/,,,,,,,
Legacy,Old,GitLab,gitlab,twitter.com/,,"1,001-5,000","GitLab includes git repository management, code reviews, issue tracking, wikis and much more.",https://gitlab.com/,"San Francisco, CA",USA,Sytse 'Sid' Sijbrandij,sytses,twitter.com/,https://about.gitlab.com/jobs/,,,,,,,
Legacy,Old,GMB Fitness,gmbfit,twitter.com/,,11-50,Online fitness training,https://gmb.io,"Mill Creek, WA",USA,Andy Fossett,AndyFossett,twitter.com/,https://gmb.io/hiring/,,,,,,,
Legacy,Old,Go Fish Digital,gofishdigital,twitter.com/,,51-200,"Specializing in Online Reputation Management, Search Engine Optimization, ...",gofishdigital.com,"Raleigh, NC",USA,Brian Patterson,brianspatterson,twitter.com/,http://gofishdigital.com/careers/,,,,,,,
Legacy,Old,GOFAR,gofarcar,twitter.com/,,11-50,"We log, score and improve driving beautifully",http://www.gofar.co/,Sydney,Australia,Danny Adams,,,http://www.gofar.co/jobs,,,,,,,
Legacy,Old,GoHiring,gohiring,twitter.com/,,11-50,We are a bunch of technology geeks with a strong background in E-Recruitment.,http://www.gohiring.com/,Berlin,Germany,Florian Behn,JonathanDuarte,twitter.com/,http://www.gohiring.com/jobs.html,,,,,,,
Legacy,Old,Goodway Group,goodwaygroup,twitter.com/,,201-500 ,A managed services programmatic media company,https://goodwaygroup.com/,"Jenkintown, PA",USA,David Wolk,,,https://goodwaygroup.com/careers/,,,,,,,
,Old,GotSoccer,,,,11-50,Soccer's #1 Software Solution,https://home.gotsoccer.com/,"Neptune Beach, FL",USA,Gavin Owen-Thomas,,,,,,,,,,
,Old,GovPredict,,,,11-50,"Research, analytics, and actionable intelligence for winning public affairs campaigns",https://govpredict.com/,"Washington, DC",USA,Emil Pitkin,,,,,,,,,,
,,Gower St Analytics,,,,11-50,Improve efficiency of the global theatrical market through data science,https://gower.st,London,UK,Dimitrios Mitsinikos,,,,,,,,,,
Legacy,Old,GrabCAD,grabcad,twitter.com/,,11-50,world's largest community of mechanical engineers.,https://grabcad.com/,"Cambridge, MA",USA,,,,http://blog.grabcad.com/jobs/,,,,,,,
,New,Gradient Metrics,,,,1-10,Marketers and technologists that build robust models to guide managers in their decisions.,http://gradientmetrics.com/,"New York, NY",USA,Tom Vladeck,,,,,,,,,,
Lukasz,Old,Gradle,gradle,twitter.com/,,51-200 ,"Open Source Build Tool ; Enterprise SaaS and on-premise. Fully remote. Java, Groovy, Kotlin.",https://gradle.com/careers,"San Francisco, CA",USA,Hans Dockter,,,,,,,,,,
Legacy,Old,GrantStreet,N/A,twitter.com/,,201-500,Software at your service. ,https://www.grantstreet.com/,Pittsburgh,USA,Myles Harrington,,,https://www.grantstreet.com/careers/,,,,,,,
Legacy,Old,Grape.io,chatgrapecom,twitter.com/,,11-50,Big Enterprise Messaging,https://chatgrape.com/,Vienna,Austria,Felix Häusler,felix_hau,twitter.com/,https://chatgrape.com/jobs/,,,,,,,
Legacy,Old,GrapheneDB,graphenedb,twitter.com/,,1-10,Cloud hosted Neo4j graph databases,http://www.graphenedb.com/,Canary Islands,Spain,Juanjo Andrés,albertoperdomo,twitter.com/,https://remoteok.io/remote-startups/graphenedb,,,,,,,
Legacy,Old,Graylog,graylog2,twitter.com/,,51-200 ,Graylog is the leading open source log management platform.,https://www.graylog.org,"Houston, TX",USA,Andy Grolnick,michaelsklar,twitter.com/,https://www.graylog.org/jobs/,,,,,,,
WWR,Old,Greenback Tax Services,GreenbackTax,twitter.com/,,11-50,Expat Tax Services,https://www.greenbacktaxservices.com/jobs/,"Grandville, MI",USA,Carrie McKeegan,,,www.greenbacktaxservices.com,,,,,,,
Legacy,Old,Gridium,gridium,twitter.com/,,11-50,SAAS software for buildings,https://gridium.com/,"Menlo Park, CA",USA,Adam Stein,TheTomArnold,twitter.com/,https://gridium.com/about/working-at-gridium/,,,,,,,
Legacy,Old,Groove,groove,twitter.com/,,11-50,See why 3000+ businesses have made the switch to the world's simplest help desk. ,https://www.groovehq.com/,"Newport, RI",USA,Alex Turnbull,opie,twitter.com/,,,,,,,,
Legacy,Old,Hanno,wearehanno,twitter.com/,,11-50,A UX design team building digital products for changemakers,https://hanno.co/,Berkshire,UK,Jon Lay,jon_lay,twitter.com/,https://github.com/wearehanno/playbook/wiki/New-Hires,,,,,,,
,New,Happy Herbivore/Meal Mentor,,,,1-10,Help families eat healthier,https://www.getmealplans.com,"Los Angeles, CA",USA,Lindsay and Scott Nixon,,,,,,,,,,
,Old,Harris,,,,"5,001-10,000","Software solutions that offer choice, expertise and relationship",https://www.harriscomputer.com/,"Ottawa, OT",Canada,Jeff Bender,,,,,,,,,,
Legacy,Old,Harvest,harvest,twitter.com/,,11-50,"Simple time tracking, fast online invoicing, and powerful reporting software.",www.getharvest.com/,"New York, NY",USA,Danny Wen,dannywen,twitter.com/,https://www.getharvest.com/careers,,,,,,,
remoteok,Old,hashi Corp,hashicorp,twitter.com/,,"1,001-5,000",Cloud Infrastructure Automation,https://www.hashicorp.com/,"San Francisco, CA",USA,Dave McJannet,,,https://www.hashicorp.com/,,,,,,,
Legacy,Old,Hasura,hasurahq,twitter.com/,,11-50,PaaS/BaaS solution to reuse & deploy code.,https://hasura.io/,Bangalore,India,Tanmai Gopal,rajoshighosh,twitter.com/,https://hasura.io/Careers,,,,,,,
,New,Hatimeria,,,,11-50,We enable e-commerce businesses to grow while developing tomorrow’s leading e-commerce solutions today.,https://www.hatimeria.com/,Krakow,Poland,Bartosz Zakręta,,,,,,,,,,
Legacy,Old,Haystack,haystackim,twitter.com/,,1-10,Search engine for stock photography,https://www.haystack.im/,"New York, NY",USA,Andrew Rowat,andrewrowat,twitter.com/,https://angel.co/haystack-im/jobs,,,,,,,
remoteok,Old,Hazelcast,hazelcast,twitter.com/,,51-200,Open source In-Memory Data Grid,https://hazelcast.com/company/careers/,"San Mateo, CA",USA,Kelly Herrell,,,https://hazelcast.com/,,,,,,,
GitHub Jobs,Old,Health Leads’,HealthLeadsNatl,twitter.com/,,51-200,Redefine healthcare to include patients’ basic resource needs,https://healthleadsusa.org/,"Boston, MA",USA,Alexandra Quinn,,,https://healthleadsusa.org/about-us/careers/open-positions/,,,,,,,
Legacy,Old,Healthfinch ,healthfinch,twitter.com/,,11-50,"We build care redesign apps that alleviate burdensome tasks,",www.healthfinch.com,"Madison, WI",USA,Jonathan Baran,jonathanbaran,twitter.com/,www.healthfinch.com/careers/,,,,,,,
Legacy,Old,Heap,heap,twitter.com/,,51-200,analyze data instantly and retroactively. No shipping code. ,https://heapanalytics.com/,"San Francisco, CA",USA,Matin Movassate,matinm1,twitter.com/,https://heapanalytics.com/jobs,,,,,,,
Legacy,Old,Heetch,heetch,twitter.com/,,201-500,Ride service oriented toward nightlife,http://www.heetch.com/,Paris,France,Teddy Pellerin,teddypellerin,twitter.com/,http://jobs.heetch.com/,,,,,,,
,New,HelloMD,,,,11-50,Largest cannabis health and wellness community.,https://www.hellomd.com/,"San Francisco, CA",USA,Larry Lisser,,,,,,,,,,
Legacy,Old,Help Scout,helpscout,twitter.com/,,51-200, A help desk for teams that insist on a delightful customer experience,http://www.helpscout.net,"Boston, MA",USA,Nick Francis,nickfrancis,twitter.com/,http://www.helpscout.net/careers/,,,,,,,
,,HelpDocs,,,,1-10,Build and provide knowledge base software to enterprise companies,https://helpdocs.io,London,UK,Jake Peters,,,,,,,,,,
Legacy,Old,"Helpjuice, Inc.",helpjuice,twitter.com/,,11-50,Enterprise Knowledge Management SaaS co.,https://helpjuice.com/,Miami - Sarajevo,Serbia,Emil Hajric,emilhajric,twitter.com/,,,,,,,,
Legacy,Old,Heroku,heroku,twitter.com/,,201-500,PaaS that enables developers to build and run applications entirely in the cloud,https://www.heroku.com/,"San Francisco, CA",USA,James Lindenbaum,,,https://www.heroku.com/careers,,,,,,,
Legacy,Old,Herox,IamHerox,twitter.com/,,11-50,HeroX is a two-sided crowdsourcing marketplace ,herox.com,"Vancouver, BC",Canada,Christian Cotichini,,,,,,,,,,
,New,HeyTaco!,,,,1-10,Help people create more vibrant and positive communities.,https://www.heytaco.chat/,"Port Tabacco, MD",USA,Doug Dosberg,,,,,,,,,,
Legacy,Old,Hippo Education,hippoeducation,twitter.com/,,11-50,A new-school web based medical education company ,www.hippoed.com,"Los Angeles, CA",USA,Aaron Bright,aaronbrightmd,twitter.com/,http://www.careers.hippoed.com/,,,,,,,
Legacy,Old,Hireology,hireology,twitter.com/,,201-500,Hireology is the leading hiring platform in the franchise and retail automotive industries.,https://www.hireology.com/,"Chicago, IL",USA,Adam Robinson,adrobins,twitter.com/,www.hireology.com/careers,,,,,,,
Legacy,Old,HiringThing,hiringthing,twitter.com/,,11-50,Applicant tracking software,https://www.hiringthing.com/,"Bartonsville, PA",USA,Joshua Siler,joshuasiler,twitter.com/,https://careers.hiringthing.com/,,,,,,,
,New,Hirsh Marketing,,,,11-50,Digital marketing strategy for influencers,https://www.emilyhirsh.com/,"San Francisco, CA",USA,Emily Hirsh,,,,,,,,,,
Legacy,Old,Hitlist,hitlist_app,twitter.com/,,1-10,Let us know what you're interested in & we'll bring the best options to you,www.hitlistapp.com,"San Francisco, CA",USA,Gillian Morris,gillianim,twitter.com/,angel list https://angel.co/hitlist-1/jobs,,,,,,,
,New,HoloMeeting,,,,11-50,Revolutionising Remote Collaboration,https://www.holomeeting.io/,London,UK,Maximilian Doele,,,,,,,,,,
Legacy,Old,Holstee,holstee,twitter.com/,,1-10,Mindful Art Subscription.,https://www.holstee.com/,"New York, NY",USA,Michael and David Radparvar,daverad,twitter.com/,https://www.holstee.com/pages/jobs,,,,,,,
Legacy,Old,Honeybadger,honeybadgerapp,twitter.com/,,1-10,"Diagnose and fix application errors, faster.",https://www.honeybadger.io/,"Kirkland, WA",USA,Starr Horne/ Ben Curtis,StarrHorne,twitter.com/,angel list,,,,,,,
,New,Hopper,,,,201-500,Revolutionizing how millions of people book their travel,http://www.hopper.com/,"Montreal, QC",USA,Frederic Lalonde,,,,,,,,,,
,Old,Hotjar,,,,51-200,See how visitors are really using your website,https://www.hotjar.com/,Valletta,Malta,Dr David Darmanin,,,,,,,,,,
Legacy,Old,Hubstaff,Hubstaff,twitter.com/,,11-50,time tracking software with screenshots and activity levels.,https://hubstaff.com/?ab=mv,"Indianapolis, IN",USA,Dave Nevogt,dnevogt,twitter.com/,https://hubstaff.com/jobs,,,,,,,
Legacy,Old,Hudl,Hudl,twitter.com/,,501-1000,Tools for coaches and athletes to review game footage to improve team play,hudl.com,"Lincoln, NE",USA,David Graff,dghudl,twitter.com/,http://public.hudl.com/jobs/,,,,,,,
,Old,Hugging Face,,,,11-50,AI friend ,https://huggingface.co/,"New York, NY",USA,Clement Delangue,,,,,,,,,,
Legacy,Old,Hugo,hugo_events,twitter.com/,,1-10,Hugo is to events what Tripadvisor is to hotels.,https://www.hugo.events/en,Amsterdam,Netherlands,,,,https://www.hugo.events/en/careers,,,,,,,
Legacy,Old,Human Made,humanmadeltd,twitter.com/,,51-200,WordPress Development,https://hmn.md/,"Matlock, Derbyshire",UK,Tom Willmot,tomwillmot,twitter.com/,https://hmn.md/is/hiring/,,,,,,,
,New,Ibotta,,,,501-1000,"Save consumers time and money, by creating a single starting point for all rewarded shopping.",https://ibotta.com/,"Denver, CO",USA,"Bryan Leach
",,,,,,,,,,
Legacy,Old,ICUC,icuc,twitter.com/,,501-1000,Social media management services company ,https://icuc.social/,"Montreal, Quebec",Canada,Keith Bilous,keithbilous,twitter.com/,icuc.social/careers-icuc,,,,,,,
,New,Idego Group,,,,51-200,Premium Software House,https://idego-group.com/,Gdynia,Poland,Piotr Groza,,,,,,,,,,
Legacy,Old,Igalia ,igalia,twitter.com/,,51-200,Open source consultancy specialized in the development of innovative projects ,http://www.igalia.com/,"Coruña, Galicia ",Spain,Juan José Sánchez Penas,,,,,,,,,,
Legacy,Old,Import2,importto,twitter.com/,,1-10,"Simple, easy-to-use data import tool ",https://www.import2.com,"Sunnyvale, CA",USA,Anton Litvinenko,markkofman,twitter.com/,angel list,,,,,,,
Legacy,Old,Incsub,incsub,twitter.com/,,51-200,We are behind WordPress projects WPMU DEV and Edublogs,incsub.com/,"Albert Park, Victoria",USA,James Farmer,jamesfarmer,twitter.com/,http://incsub.com/careers/,,,,,,,
,Old,Indie Localizers,,,,11-50,"We are hiring: SEOs, devs, testers",indielocalization.com,"Jersey City, NJ",USA,Artem Nedrya,,,,,,,,,,
,New,InFlight,,,,11-50,Modernize your existing systems,https://www.inflightintegration.com,"Easthampton, MA",USA,James La Brash,,,,,,,,,,
Legacy,Old,Influx,influxdotcom,twitter.com/,,201-500,Outsourced customer support.,https://influx.com/,Melbourne,Australia,Leni Mayo,lenidot,twitter.com/,https://influx.com/careers,,,,,,,
Legacy,Old,InfluxData,influxdb,twitter.com/,,51-200,"Data platform for sensors, machines and IoT.",https://www.influxdata.com/,"San Francisco, CA",USA,Evan Kaplan,evankaplan,twitter.com/,https://www.influxdata.com/careers/,,,,,,,
,New,Innolitics,,,,11-50,Medical imaging,https://innolitics.com/,"Austin, TX",USA,John Giese,,,,,,,,,,
Legacy,Old,Inpsyde GmbH ,inpsyde_gmbh,twitter.com/,,51-200,Enterprise solutions with the world's most popular open-source CMS,http://inpsyde.com/en/,Gladbach ,USA,"Alexander Frison
",bueltge,twitter.com/,email inquiry on their main page,,,,,,,
,New,Input,,,,1-10,One place for your most important work,https://www.input.com/,"San Francisco, CA",USA,"Jeffrey Wong
 ",,,,,,,,,,
Legacy,Old,Inspired HR,InspiredHRltd,twitter.com/,,11-50,"Greatest impact on workplace productivity, employee engagement & risk mitigation",inspiredhr.ca/,"Calgary, AL",Canada,Debby Carreau ,DebbyCarreau,twitter.com/,http://inspiredhr.mytribehr.com/careers,,,,,,,
,New,Instinct Science,,,,11-50,Helps veterinary hospitals ,https://www.instinct.vet/,"Philadelphia, PA",USA,Caleb Frankel,,,,,,,,,,
Legacy,Old,Instructure,Instructure,twitter.com/,,"1,001-5,000",Makes software that makes people smarter.,https://www.instructure.com/,"Salt Lake City, UT",USA,"Steve Daly
 ",,,https://www.instructure.com/careers/,,,,,,,
Legacy,Old,Intellum,intellum,twitter.com/,,51-200,"Intellum provides web based learning management system software, custom courseware",http://www.intellum.com/,"Atlanta, GA",USA,Chip Ramsey,,,https://intellum-inc.workable.com/,,,,,,,
Legacy,Old,Intercom,intercom,twitter.com/,,"501-1,000","Intercom is a fundamentally new way for internet businesses to communicate with customers,",https://www.intercom.com/,"San Francisco, CA ",USA,"Karen Peacock
",eoghanmccabe,twitter.com/,https://www.intercom.com/careers,,,,,,,
,Old,Interfolio,,,,51-200,The first ever faculty information system.,https://www.interfolio.com/,"Washington, DC",USA,Andrew Rosen,,,,,,,,,,
,,Intevity,,,,51-200,Intevity is a digitally-focused management consultancy.,https://www.intevity.com/careers,"Boston, MA",USA,Benjamin Elmore,,,,,,,,,,
Legacy,Old,Intridea/Mobomo,mobomoapps,twitter.com/,,51-200,"Strategists, designers, developers & creators: this is who we are. ",http://www.intridea.com/,"Vienna, Virginia",USA,Brian Lacey,since1968,twitter.com/,http://jobs.intridea.com/,,,,,,,
Legacy,Old,INTUO/Unit4,intuotalent,twitter.com/,,51-200,Talent Management System,https://www.intuo.io/,Ghent,Belgium,Tim Clauwaert,clauwaerttim,twitter.com/,https://angel.co/intuo/jobs,,,,,,,
,New,Inuka,,,,11-50,Wellbeing support from a personal coach,https://www.inuka.io/,Amsterdam,NL,Robin Van Dalen ,,,,,,,,,,
Legacy,Old,InVision,InVisionApp,twitter.com/,,501-1000,The Digital Product Design platform powering the world’s best user experiences,invisionapp.com/,"New York, NY",USA,Clark Valberg,clarkvalberg,twitter.com/,http://www.invisionapp.com/company#jobs,,,,,,,
,New,Iridium Technology,,,,51-200,Business intelligence and dashboard solutions to leading law firms,https://www.iridium-technology.com/,"Reno, NV",USA,Tom Jones,,,,,,,,,,
,New,IVPN,,,,11-50,Take control of who has access to your private data,https://www.ivpn.net/,Gibraltar,Gibraltar,Nicholas Pestell,,,,,,,,,,
Legacy,Old,iwantmyname,iwantmyname,twitter.com/,,11-50,Pure domain management service offering domain registration and DNS hosting. , https://iwantmyname.com/,Wellington,New Zealand,,,twitter.com/,https://iwantmyname.com/jobs,,,,,,,
Legacy,Old,Jackson River,jacksonriver,twitter.com/,,11-50,A Next Generation Digital Engagement Platform -  Springboard - Fundraising. ,jacksonriver.com,"Washington, DC",USA,Tom Williamson,,,https://jacksonriver.com/about/jobs,,,,,,,
,,Jatheon,,,,51-200,Communication data archiving and social media monitoring solutions,https://jatheon.com,Toronto,Canada,Marko Dinic,,,,,,,,,,
,Old,JBS Customer Software,,,,51-200,Project-Based Custom Applications and Software Solutions ,https://www.jbssolutions.com/,"Chadds Ford, PA",USA,John Becker,,,,,,,,,,
Legacy,Old,Jim's Mowing,jimsmowing_uk,twitter.com/,,"1,001-5,000",We mow the lawns of Australia,http://www.jimsmowing.com.au,"Mooroolbark, Victoria",Australia,Jim Penman,,,http://www.indeed.com/cmp/Jims-Mowing,,,,,,,
Legacy,Old,Jitbit,jitbit,twitter.com/,,1-10,Helpdesk software,https://www.jitbit.com/,Edinburgh,Scotland,Alex Jumašev,jitbit,twitter.com/,,,,,,,,
Legacy,Old,Jolly Good Code,jollygoodcode,twitter.com/,,1-10,Ruby on Rails,http://www.jollygoodcode.com/,Singapore,Singapore,Winston Teo Yong Wei,winstonyw,twitter.com/,https://glints.sg/companies/9900,,,,,,,
,New,Kadenze,,,,11-50,Make digital learning better for the whole world.,https://www.kadenze.com/,"Los Angeles, CA",USA,"Ashok Ahuja
",,,,,,,,,,
Legacy,Old,Kalypso LP,KalypsoLP,twitter.com/,,201-500,Global innovation consulting firm. ,kalypso.com/,"Beachwood, OH ",USA,George Young,,,http://kalypso.com/careers,,,,,,,
Legacy,Old,Kanopi Studios,kanopi_studios,twitter.com/,,11-50,"Open Source Design, Development & Support",https://www.kanopistudios.com,"San Francisco, CA",USA,Anne Stefanyk,eskimoYogi,twitter.com/,https://www.kanopistudios.com/careers,,,,,,,
Legacy,Old,Kantree,kantreeapp,twitter.com/,,1-10,Visual & flexible project manager,https://kantree.io/,Paris,France,Maxime Bouroumeau,,,https://remotebase.io/company/kantree,,,,,,,
Legacy,Old,KBMax,KBMax3DCPQ,twitter.com/,,11-50,Configure Price Quote & Interactive 3D,kbmax.com,"Austin, TX",USA,Bill Culwell,,,http://www.kbmax.com/careers,,,,,,,
Legacy,Old,Keen ,keen_io,twitter.com/,,51-200,Keen IO is a custom analytics back-end for developers.,https://keen.io/,"San Antonio, TX",USA,Laith Dahiyat,dorkitude,twitter.com/,https://keen.io/careers/,,,,,,,
,New,Kehona Health,,,,11-50,Healthcare call center software,http://keonahealth.com/,"Chapel Hill, NC",USA,Oakkar Oakkar,,,,,,,,,,
Legacy,Old,Kellerkinder,KellerkinderDE,twitter.com/,,11-50,Specialists for Shopware plugin development,https://www.kellerkinder.de,Hockenheim,Germany,Siegmund Miodu­szewski,,,http://www.kellerkinder.de/jobs.html,,,,,,,
WWR,Old,KeyCDN,keycdn,twitter.com/,,11-50,high-performance content delivery network,https://www.keycdn.com/careers,Wollerau,Switzerland,Jonas Krummenacher,,,https://www.keycdn.com,,,,,,,
Legacy,Old,Khan Academy,khanacademy,twitter.com/,,51-200,"Learn for free about math, art, computer programming, economics and more",https://www.khanacademy.org,"Palo Alto, CA",USA,Salman Khan,salkhanacademy,twitter.com/,https://www.khanacademy.org/careers,,,,,,,
,New,KickBack Rewards systems,,,,51-200,Rewards programs and loyalty solutions,https://kickbacksystems.com/,"Twin Falls, ID",USA,Pat Lewis,,,,,,,,,,
Legacy,Old,Kiprosh,KiproshCareers,twitter.com/,,11-50,Software product development firm building powerful Web & Mobile apps,http://kiprosh.com/,Mumbai,India,Rohan Daxini,,twitter.com/,http://kiprosh.com/careers,,,,,,,
Legacy,Old,KissMetrics,Kissmetrics,twitter.com/,,11-50,Kissmetrics is a revolutionary person-based analytics platform for your whole team.,https://www.kissmetrics.io/,"San Francisco, CA",USA,Ryan Salomon,bkkelly,twitter.com/,angel list,,,,,,,
,New,KIZEN,,,,11-50,"Next-generation technology and AI for marketing, sales, and service teams",https://kizen.com/,"Austin, TX",USA,John Winner,,,,,,,,,,
Legacy,Old,Knack,knackhq,twitter.com/,,11-50,Knack is the easiest way to build your own app,https://www.knack.com/,"Philadelphia, PA",USA,Brandon Griggs,bigboxofbrandon,twitter.com/,https://www.knack.com/jobs/,,,,,,,
StackO Jobs,Old,Knock Homes,knockhome,twitter.com/,,11-50,Trade-In Your House Today,https://www.knock.com/jobs,"Atlanta, GA",USA,Sean Black,,,https://www.knock.com/jobs,,,,,,,
,Old,KnownFour,,,,11-50," UK based Specialist Tech, Regulatory, Saas, CleanTech, Finance Recruitment Business",http://www.knownfour.com,London,UK,Annil Chandel,,,,,,,,,,
Legacy,Old,Koding,koding,twitter.com/,,11-50,It's a dev environment automation platform,http://koding.com,"San Francisco, CA",USA,Devrim Yasar,devrimyasar,twitter.com/,https://jobs.lever.co/koding,,,,,,,
,New,Komodo Platform,,,,51-200,Open-Source Infrastructure For An Interoperable Blockchain Ecosystem,https://komodoplatform.com/,San Gwann,Malta,Gültekin Çetiner,,,,,,,,,,
,New,Komoot,,,,51-200,Better Planning and Navigation for Hikers and Bikers,https://www.komoot.com/,Berlin,Germany,Jonas Spengler,,,,,,,,,,
,New,Kontist,,,,51-200,Give freelancers the peace of mind they deserve in the 21st century,https://kontist.com/,Berlin,Germany,Christopher Plantener,,,,,,,,,,
,New,Kraken,,,,1001-5000,Kraken Digital Asset Exchange,https://www.kraken.com/,"San Francisco, CA",USA,Jesse Powell,,,,,,,,,,
WWR,Old,Kuali,KualiCo,twitter.com/,,51-200,Simplify Higher Ed Administration,https://www.kuali.co/about/#careers,"Lehi, UT",USA,Joel Dehlin,,,https://www.kuali.co/,,,,,,,
,Old,Kyero,,,,11-50,Real estate portal for international buyers,kyero.com,"Bath, Somerset",UK,Louise Dell,,,,,,,,,,
,,"From Remotive.com 
with ♥",,,,,https://remotive.com/join,💼 🏠🤗💻,,💼 🏠🤗💻,,   ,,,,,,,"Missing your company?
Hiring remotely?
Email me at 
hello@remotive.io",,
,New,Language Drops,,,,11-50,Language learning made easy.,https://languagedrops.com/,Tallinn,Estonia,Daniel Farkas,,,,,,,,,,
AL,Old,Later,latermedia,twitter.com/,,51-200,#1 Instagram Marketing Platform for Visual Marketers,later.com,"Vancouver, BC",Canada,Roger Patterson,,,https://angel.co/latergramme/jobs,,,,,,,
,,Last Call Media,,,,11-50,"Digital Destination: Strategy, Design, Solution. All Aboard!",lastcallmedia.com/,"Northampton, MA",USA,"Kelly Albrecht
",,,,,,,,,,
Legacy,Old,LaterPay,LaterPay,twitter.com/,,51-200,Letting merchants sell digital content for micropayments,www.laterpay.net/,"New York, NY",USA,Cosmin Ene,cosmoene,twitter.com/,https://www.laterpay.net/careers/,,,,,,,
Legacy,Old,Launch Potato,latermedia,twitter.com/,,51-200,"Startup studio leveraging data, science and fund to build awesome, profitable digital companies.",launchpotato.com,"Delray Beach, FL",USA,Greg Van Horn,,,http//launchpotato.com/careers,,,,,,,
Legacy,Old,Lazy Eight,lazyeightdesign,twitter.com/,,11-50,A creative agency on the cloud.,http://www.lazyeight.design/,New Delhi,India,Rohit Dhamija,navchatterji,twitter.com/,http://www.lazyeight.in/clients/lazyeight/careers,,,,,,,
remoteok,Old,Leadfeeder,leadfeederapp,twitter.com/,,51-200,Sales leads from Google Analytics,https://www.leadfeeder.com/,Helsinki,Finland,Pekka Koskinen,,,,,,,,,,
Legacy,Old,LearnZillion,learnzillion,twitter.com/,,51-200,EdTech; curriculum and prof. dev for K12,https://learnzillion.com,"Washington, DC",USA,Eric Westendorf,ericwestendorf,twitter.com/,https://learnzillion.com/p/company/,,,,,,,
Legacy,Old,Let's Encrypt,letsencrypt,twitter.com/,,11-50,"Free, automated and open certificate authority for the public’s benefit.",https://letsencrypt.org/,"San Francisco, CA ",USA,Josh Aas,polvi,twitter.com/,https://letsencrypt.org/jobs/,,,,,,,
Legacy,Old,Lightbend,lightbend,twitter.com/,,51-200,Dedicated to helping developers build Reactive applications on the JVM.,http://www.lightbend.com/,"San Francisco, CA ",USA,Mark Brewer,mabrewer7,twitter.com/,http://www.lightbend.com/company/careers,,,,,,,
Legacy,Old,Linaro,LinaroOrg,twitter.com/,,201-500,Not-for-profit engineering organization,www.linaro.org/,Cambridge,UK,Li Gong,gcgrey,twitter.com/,http://www.linaro.org/careers/,,,,,,,
Legacy,Old,Lincoln Loop,lincolnloop,twitter.com/,,1-10,Full service web studio offering user experience & development ,https://lincolnloop.com/,"Chicago, IL ",USA,Peter Baumgartner ,ipmb,twitter.com/,,,,,,,,
WWR,Old,LitCharts,litcharts,twitter.com/,,1-10,Browse 527 LitCharts Literature Guides,https://www.litcharts.com/,"New York, NY",USA,Ben Florman and Justin Kestler,,,https://www.litcharts.com/,,,,,,,
Legacy,Old,Litmus,litmusapp,twitter.com/,,51-200,Litmus tests and tracks your email campaigns so you can always put your best design forward.,https://litmus.com/,"Cambridge, MA",USA,Erik Nierenberg,unsalted,twitter.com/,https://litmus.com/jobs/,,,,,,,
,New,Littlelines,,,,1-10,Connecting the dots since 2007 - Ruby on Rails & Elixir,https://littlelines.com/,Seattle ,USA,Matt Sears ,,,,,,,,,,
Legacy,Old,LiveMentor,_livementor,twitter.com/,,11-50,Online education website,https://www.livementor.com/,Paris,France,Alexandre Dana,alexandredana,twitter.com/,https://livementor.workable.com/,,,,,,,
Legacy,Old,Living Social,LivingSocial,twitter.com/,,501-1000,Online marketplace that allows clients to buy and share things to do in their city,https://www.livingsocial.com,"Washington, DC",USA,Edward Frederick,,,jobs.livingsocial.com,,,,,,,
Legacy,Old,Localistico,localistico,twitter.com/,,11-50,Localistico make local businesses easier to find online.,http://localistico.com/,London,UK,Ricardo Varela,phobeo,twitter.com/,https://angel.co/localistico/jobs,,,,,,,
,New,Locus Health,,,,51-200,Remote care solutions for population health,https://www.locushealth.com/,"Charlottesville, VA",USA,Kirby Farrell,,,,,,,,,,
Legacy,Old,log,log_oscon,twitter.com/,,1-10,WordPress and User Experience,https://log.pt/,Lisbon,Portugal,João Gomes,,,,,,,,,,
WWR,Old,Logikcull ,logikcull,twitter.com/,,51-200,We're putting an end to eDiscovery with Discovery Automation,https://logikcull.com/jobs/,"San Francisco, CA",USA,Andy Wilson,,,logikcull.com/jobs,,,,,,,
Legacy,Old,Logmein,LogMeIn,twitter.com/,,1001-5000,Get In and go with remote access from LogMeIn,https://secure.logmein.com/,"Boston, MA",USA,William Wagner,,,https://www.logmeininc.com/careers,,,,,,,
,Old,Loom,,,,51-200,Faster than typing. We create simple software for you to be your most authentic self ,https://www.useloom.com/,"San Francisco, CA",USA,Joe Thomas,,,,,,,,,,
,New,Loot Crate,,,,1-10,Loot Crate is the worldwide leader in fan subscription boxes.,https://www.lootcrate.com,"Los Angeles, CA",USA,Chris Davis,,,,,,,,,,
Legacy,Old,LoveToKnow,lovetoknow,twitter.com/,,51-200,Provides expert advice on the topics you need.,http://www.lovetoknow.com/,Anywhere,USA,Howard Love,howardlove,twitter.com/,http://www.lovetoknow.com/Careers/careers.html,,,,,,,
